Timestamp,temperature,humidity,pressure,voc,pir
2026-03-17 21:37:21,31.13,78.58,101027,29.58,0
2026-03-17 21:37:31,31.13,78.56,101028,29.56,0
2026-03-17 21:37:42,31.13,78.57,101028,29.54,0
2026-03-17 21:37:52,31.13,78.57,101028,29.58,0
2026-03-17 21:38:02,31.13,78.57,101028,29.54,0
2026-03-17 21:38:12,31.13,78.57,101028,29.66,0
2026-03-17 21:38:23,31.13,78.55,101027,29.60,0
2026-03-17 21:38:33,31.13,78.55,101027,29.64,0
2026-03-17 21:38:43,31.13,78.59,101026,29.66,0
2026-03-17 21:38:53,31.12,78.60,101026,29.68,0
2026-03-17 21:39:03,31.12,78.58,101027,29.58,0
2026-03-17 21:39:14,31.12,78.59,101026,29.68,0
2026-03-17 21:39:24,31.12,78.58,101026,29.56,0
2026-03-17 21:39:34,31.12,78.59,101026,29.58,0
2026-03-17 21:39:44,31.12,78.59,101026,29.52,0
2026-03-17 21:39:55,31.12,78.59,101025,29.70,0
2026-03-17 21:40:05,31.12,78.57,101025,29.66,0
2026-03-17 21:40:15,31.12,78.59,101026,29.66,0
2026-03-17 21:40:25,31.12,78.57,101025,29.54,0
2026-03-17 21:40:36,31.12,78.57,101027,29.60,0
2026-03-17 21:40:46,31.12,78.56,101027,29.66,0
2026-03-17 21:40:56,31.13,78.54,101027,29.54,0
2026-03-17 21:41:06,31.12,78.54,101027,29.50,0
2026-03-17 21:41:17,31.13,78.56,101027,29.54,0
2026-03-17 21:41:27,31.13,78.54,101028,29.54,0
2026-03-17 21:41:37,31.13,78.54,101027,29.48,0
2026-03-17 21:41:47,31.13,78.54,101027,29.48,0
2026-03-17 21:41:57,31.13,78.54,101027,29.50,0
2026-03-17 21:42:08,31.13,78.52,101027,29.58,0
2026-03-17 21:42:18,31.13,78.52,101027,29.52,0
2026-03-17 21:42:28,31.13,78.52,101027,29.52,0
2026-03-17 21:42:38,31.13,78.54,101027,29.50,0
2026-03-17 21:42:49,31.13,78.53,101027,29.41,0
2026-03-17 21:42:59,31.13,78.51,101028,29.50,0
2026-03-17 21:43:09,31.13,78.50,101027,29.64,0
2026-03-17 21:43:19,31.13,78.49,101028,29.54,0
2026-03-17 21:43:30,31.13,78.54,101028,29.43,0
2026-03-17 21:43:40,31.13,78.50,101028,29.48,0
2026-03-17 21:43:50,31.13,78.53,101028,29.52,0
2026-03-17 21:44:00,31.13,78.52,101029,29.48,0
2026-03-17 21:44:10,31.13,78.52,101029,29.48,0
2026-03-17 21:44:21,31.13,78.51,101029,29.50,0
2026-03-17 21:44:31,31.13,78.49,101030,29.52,0
2026-03-17 21:44:41,31.13,78.46,101030,29.62,0
2026-03-17 21:44:51,31.13,78.48,101030,29.43,0
2026-03-17 21:45:02,31.13,78.46,101030,29.48,0
2026-03-17 21:45:12,31.13,78.46,101031,29.45,0
2026-03-17 21:45:22,31.13,78.48,101031,29.52,0
2026-03-17 21:45:32,31.13,78.48,101030,29.41,0
2026-03-17 21:45:43,31.13,78.49,101031,29.56,0
2026-03-17 21:45:53,31.13,78.47,101031,29.41,0
2026-03-17 21:46:03,31.13,78.46,101031,29.60,0
2026-03-17 21:46:13,31.12,78.52,101031,29.43,0
2026-03-17 21:46:23,31.12,78.55,101031,29.48,0
2026-03-17 21:46:34,31.11,78.53,101031,29.50,0
2026-03-17 21:46:44,31.11,78.53,101032,29.48,0
2026-03-17 21:46:54,31.11,78.51,101032,29.54,0
2026-03-17 21:47:04,31.11,78.52,101031,29.62,0
2026-03-17 21:47:15,31.11,78.52,101031,29.58,0
2026-03-17 21:47:25,31.11,78.53,101032,29.64,0
2026-03-17 21:47:35,31.11,78.53,101032,29.56,0
2026-03-17 21:47:45,31.11,78.52,101032,29.58,0
2026-03-17 21:47:56,31.11,78.51,101032,29.60,0
2026-03-17 21:48:06,31.11,78.53,101032,29.62,0
2026-03-17 21:48:16,31.11,78.51,101031,29.60,0
2026-03-17 21:48:26,31.11,78.53,101032,29.66,0
2026-03-17 21:48:36,31.11,78.55,101032,29.66,0
2026-03-17 21:48:47,31.11,78.53,101032,29.81,0
2026-03-17 21:48:57,31.11,78.52,101031,29.62,0
2026-03-17 21:49:07,31.12,78.52,101031,29.70,0
2026-03-17 21:49:17,31.12,78.52,101032,29.72,0
2026-03-17 21:49:28,31.12,78.52,101031,29.83,0
2026-03-17 21:49:38,31.12,78.53,101031,29.72,1
2026-03-17 21:49:48,31.12,78.55,101031,29.76,1
2026-03-17 21:49:58,31.12,78.55,101031,29.76,1
2026-03-17 21:50:09,31.12,78.54,101032,29.81,1
2026-03-17 21:50:19,31.12,78.53,101032,29.98,1
2026-03-17 21:50:29,31.12,78.53,101031,29.74,1
2026-03-17 21:50:39,31.12,78.55,101031,29.76,1
2026-03-17 21:50:49,31.12,78.53,101031,29.70,1
2026-03-17 21:51:00,31.12,78.54,101031,29.72,1
2026-03-17 21:51:10,31.12,78.57,101031,29.76,0
2026-03-17 21:51:20,31.12,78.56,101031,29.76,0
2026-03-17 21:51:30,31.13,78.53,101031,29.76,0
2026-03-17 21:51:41,31.13,78.53,101031,29.87,1
2026-03-17 21:51:51,31.13,78.55,101032,29.70,1
2026-03-17 21:52:01,31.13,78.56,101032,29.76,1
